2023-08-18 13:24:08.408746	1692332648.4087844	0	35.924265	139.912134	
2023-08-18 13:24:10.274648	1692332650.274685	0	35.924264	139.912134	
2023-08-18 13:24:10.876230	1692332650.8762662	1	35.924264	139.912134	
2023-08-18 13:24:14.731409	1692332654.7314467	0	35.924264	139.912134	
2023-08-18 13:24:16.339648	1692332656.3396857	0	35.924262	139.912134	
2023-08-18 13:24:17.905003	1692332657.905213	0	35.924264	139.912134	
2023-08-18 13:24:19.462636	1692332659.4626722	0	35.924265	139.912136	
2023-08-18 13:24:21.020723	1692332661.02076	0	35.924264	139.912136	
2023-08-18 13:24:21.631318	1692332661.6313577	0	35.924264	139.912137	
2023-08-18 13:24:23.192714	1692332663.1927526	0	35.924263	139.912138	
2023-08-18 13:24:23.762788	1692332663.7628248	1	35.924263	139.912138	
2023-08-18 13:24:26.789567	1692332666.7896044	0.0	35.92427	139.912134	
2023-08-18 13:24:29.671740	1692332669.6717775	0	35.924276	139.912131	
2023-08-18 13:24:31.233799	1692332671.233837	0	35.924275	139.912131	
2023-08-18 13:24:31.845853	1692332671.8458898	0	35.924275	139.912131	
2023-08-18 13:24:33.405329	1692332673.4053657	0	35.924275	139.912131	
2023-08-18 13:24:35.970382	1692332675.9704196	0	35.924275	139.912132	
2023-08-18 13:24:37.578672	1692332677.57871	0	35.924273	139.912134	
2023-08-18 13:24:39.136790	1692332679.1368275	0	35.924273	139.912134	
2023-08-18 13:24:40.695848	1692332680.6958861	0.0	35.924271	139.912134	
2023-08-18 13:24:42.256418	1692332682.2564552	0.0	35.924268	139.912135	
2023-08-18 13:24:42.869562	1692332682.8696005	0	35.924268	139.912135	
2023-08-18 13:24:44.428605	1692332684.4286463	0	35.924268	139.912135	
2023-08-18 13:24:45.990631	1692332685.9906678	0.0	35.924268	139.912135	
