1	setup phase	2023-07-22 13:57:43.270513	0.0007088184356689453	
1	setup phase	2023-07-22 13:57:43.270513	0.0007088184356689453	
2	release phase	2023-07-22 13:57:44.399836	1.1295166015625	
2	release phase	2023-07-22 13:57:44.399836	1.1295166015625	
3	land phase	2023-07-22 13:58:14.484464	31.214144229888916	
3	land phase	2023-07-22 13:58:14.484464	31.214144229888916	
4	melt phase	2023-07-22 13:58:20.751904	37.48158383369446	
4	melt phase	2023-07-22 13:58:20.751904	37.48158383369446	
6	gps running1 phase	2023-07-22 13:58:26.851896	43.58157730102539	
6	gps running1 phase	2023-07-22 13:58:26.851896	43.58157730102539	
