1	setup phase	2023-07-27 20:16:45.986459	0.00023031234741210938	
1	setup phase	2023-07-27 20:16:45.986459	0.00023031234741210938	
2	release phase	2023-07-27 20:16:47.110582	1.124354362487793	
2	release phase	2023-07-27 20:16:47.110582	1.124354362487793	
3	land phase	2023-07-27 20:17:17.197345	31.21112370491028	
3	land phase	2023-07-27 20:17:17.197345	31.21112370491028	
4	melt phase	2023-07-27 20:17:24.492522	38.50630283355713	
4	melt phase	2023-07-27 20:17:24.492522	38.50630283355713	
6	gps running1 phase	2023-07-27 20:17:49.856139	63.86990833282471	
6	gps running1 phase	2023-07-27 20:17:49.856139	63.86990833282471	
7	humandetect phase	2023-07-27 20:17:50.863271	64.8770399093628	
7	humandetect phase	2023-07-27 20:17:50.863271	64.8770399093628	
