1	setup phase	2023-07-27 20:12:31.270722	0.0001964569091796875	
1	setup phase	2023-07-27 20:12:31.270722	0.0001964569091796875	
2	release phase	2023-07-27 20:12:32.396929	1.1263954639434814	
2	release phase	2023-07-27 20:12:32.396929	1.1263954639434814	
3	land phase	2023-07-27 20:13:02.488344	31.2178213596344	
3	land phase	2023-07-27 20:13:02.488344	31.2178213596344	
4	melt phase	2023-07-27 20:13:11.856462	40.58593940734863	
4	melt phase	2023-07-27 20:13:11.856462	40.58593940734863	
6	gps running1 phase	2023-07-27 20:13:38.500220	67.22968626022339	
6	gps running1 phase	2023-07-27 20:13:38.500220	67.22968626022339	
7	humandetect phase	2023-07-27 20:13:39.509903	68.23938179016113	
7	humandetect phase	2023-07-27 20:13:39.509903	68.23938179016113	
