1	setup phase	2023-07-31 10:26:46.108775	0.00021266937255859375	
1	setup phase	2023-07-31 10:26:46.108775	0.00021266937255859375	
2	release phase	2023-07-31 10:26:47.235163	1.1265895366668701	
2	release phase	2023-07-31 10:26:47.235163	1.1265895366668701	
3	land phase	2023-07-31 10:27:17.372046	31.263482332229614	
3	land phase	2023-07-31 10:27:17.372046	31.263482332229614	
4	melt phase	2023-07-31 10:27:43.854713	57.74614930152893	
4	melt phase	2023-07-31 10:27:43.854713	57.74614930152893	
6	gps running1 phase	2023-07-31 10:28:14.674505	88.56594181060791	
6	gps running1 phase	2023-07-31 10:28:14.674505	88.56594181060791	
7	humandetect phase	2023-07-31 10:31:23.357764	277.2492022514343	
7	humandetect phase	2023-07-31 10:31:23.357764	277.2492022514343	
8	gps running2 phase	2023-07-31 10:42:00.011980	628.8432273864746	
8	gps running2 phase	2023-07-31 10:42:00.011980	628.8432273864746	
9	goal phase	2023-07-31 10:43:00.765990	689.5972399711609	
9	goal phase	2023-07-31 10:43:00.765990	689.5972399711609	
10	all phase complete	2023-07-31 10:44:04.201799	753.033047914505	
10	all phase complete	2023-07-31 10:44:04.201799	753.033047914505	
