1	setup phase	2023-07-27 20:41:16.264438	0.00016260147094726562	
1	setup phase	2023-07-27 20:41:16.264438	0.00016260147094726562	
2	release phase	2023-07-27 20:41:17.388357	1.1240832805633545	
2	release phase	2023-07-27 20:41:17.388357	1.1240832805633545	
3	land phase	2023-07-27 20:41:47.468515	31.204254388809204	
3	land phase	2023-07-27 20:41:47.468515	31.204254388809204	
4	melt phase	2023-07-27 20:41:53.728470	37.46420645713806	
4	melt phase	2023-07-27 20:41:53.728470	37.46420645713806	
6	gps running1 phase	2023-07-27 20:42:19.456137	63.191864013671875	
6	gps running1 phase	2023-07-27 20:42:19.456137	63.191864013671875	
7	humandetect phase	2023-07-27 20:42:20.463489	64.19922232627869	
7	humandetect phase	2023-07-27 20:42:20.463489	64.19922232627869	
8	gps running2 phase	2023-07-27 20:48:44.725846	378.874103307724	
8	gps running2 phase	2023-07-27 20:48:44.725846	378.874103307724	
9	goal phase	2023-07-27 20:48:45.736655	379.88491463661194	
9	goal phase	2023-07-27 20:48:45.736655	379.88491463661194	
