1	setup phase	2023-07-28 15:57:09.315593	0.0001583099365234375	
1	setup phase	2023-07-28 15:57:09.315593	0.0001583099365234375	
2	release phase	2023-07-28 15:57:10.439893	1.1244633197784424	
2	release phase	2023-07-28 15:57:10.439893	1.1244633197784424	
3	land phase	2023-07-28 15:57:40.570354	31.254929304122925	
3	land phase	2023-07-28 15:57:40.570354	31.254929304122925	
4	melt phase	2023-07-28 15:58:03.954736	54.63931202888489	
4	melt phase	2023-07-28 15:58:03.954736	54.63931202888489	
6	gps running1 phase	2023-07-28 15:58:32.173242	82.85782217979431	
6	gps running1 phase	2023-07-28 15:58:32.173242	82.85782217979431	
7	humandetect phase	2023-07-28 15:59:37.544208	148.22878694534302	
7	humandetect phase	2023-07-28 15:59:37.544208	148.22878694534302	
