1	setup phase	2023-07-30 11:41:52.571217	0.0001666545867919922	
1	setup phase	2023-07-30 11:41:52.571217	0.0001666545867919922	
2	release phase	2023-07-30 11:41:53.702262	1.1312153339385986	
2	release phase	2023-07-30 11:41:53.702262	1.1312153339385986	
3	land phase	2023-07-30 11:42:23.847417	31.27637553215027	
3	land phase	2023-07-30 11:42:23.847417	31.27637553215027	
4	melt phase	2023-07-30 11:42:42.067047	49.49601173400879	
4	melt phase	2023-07-30 11:42:42.067047	49.49601173400879	
6	gps running1 phase	2023-07-30 11:43:13.797929	81.22689390182495	
6	gps running1 phase	2023-07-30 11:43:13.797929	81.22689390182495	
