1	setup phase	2023-07-30 15:16:42.572564	0.00016045570373535156	
1	setup phase	2023-07-30 15:16:42.572564	0.00016045570373535156	
2	release phase	2023-07-30 15:16:43.696529	1.1241276264190674	
2	release phase	2023-07-30 15:16:43.696529	1.1241276264190674	
3	land phase	2023-07-30 15:17:13.839627	31.26723551750183	
3	land phase	2023-07-30 15:17:13.839627	31.26723551750183	
4	melt phase	2023-07-30 15:17:32.062844	49.490453243255615	
4	melt phase	2023-07-30 15:17:32.062844	49.490453243255615	
6	gps running1 phase	2023-07-30 15:18:02.466760	79.89436435699463	
6	gps running1 phase	2023-07-30 15:18:02.466760	79.89436435699463	
