2023-07-22 14:20:36.655339	0.5257666110992432	30.241	1014.1533	53.8258	-10.1014	0	0	
2023-07-22 14:20:36.655339	0.5257666110992432	30.241	1014.1533	53.8258	-10.1014	0	0	
2023-07-22 14:20:37.168703	1.0391404628753662	30.241	1014.1533	53.8258	-10.1014	0	0	
2023-07-22 14:20:37.168703	1.0391404628753662	30.241	1014.1533	53.8258	-10.1014	0	0	
2023-07-22 14:20:37.682851	1.553290605545044	30.2461	1014.1068	53.8201	-9.6946	0	0	
2023-07-22 14:20:37.682851	1.553290605545044	30.2461	1014.1068	53.8201	-9.6946	0	0	
2023-07-22 14:20:38.197094	2.0675315856933594	30.2461	1014.1068	53.8201	-9.6946	0	0	
2023-07-22 14:20:38.197094	2.0675315856933594	30.2461	1014.1068	53.8201	-9.6946	0	0	
2023-07-22 14:20:38.711219	2.5816590785980225	30.241	1014.1259	53.8374	-9.8618	0	0	
2023-07-22 14:20:38.711219	2.5816590785980225	30.241	1014.1259	53.8374	-9.8618	0	0	
2023-07-22 14:20:39.225396	3.0958337783813477	30.241	1014.1259	53.8374	-9.8618	0	0	
2023-07-22 14:20:39.225396	3.0958337783813477	30.241	1014.1259	53.8374	-9.8618	0	0	
2023-07-22 14:20:39.739695	3.6101343631744385	30.2309	1014.1368	53.5066	-9.9568	0	0	
2023-07-22 14:20:39.739695	3.6101343631744385	30.2309	1014.1368	53.5066	-9.9568	0	0	
2023-07-22 14:20:40.253791	4.124229431152344	30.2461	1014.1342	53.8317	-9.9342	0	0	
2023-07-22 14:20:40.253791	4.124229431152344	30.2461	1014.1342	53.8317	-9.9342	0	0	
2023-07-22 14:20:40.768142	4.638580799102783	30.2461	1014.1342	53.8317	-9.9342	0	0	
2023-07-22 14:20:40.768142	4.638580799102783	30.2461	1014.1342	53.8317	-9.9342	0	0	
2023-07-22 14:20:41.282214	5.152650594711304	30.2309	1014.1915	53.8139	-10.4359	0	0	
2023-07-22 14:20:41.282214	5.152650594711304	30.2309	1014.1915	53.8139	-10.4359	0	0	
2023-07-22 14:20:41.801891	5.672327280044556	30.2309	1014.1915	53.8139	-10.4359	0	0	
2023-07-22 14:20:41.801891	5.672327280044556	30.2309	1014.1915	53.8139	-10.4359	0	0	
2023-07-22 14:20:42.316020	6.1864564418792725	30.2309	1014.1368	53.8139	-9.9568	0	0	
2023-07-22 14:20:42.316020	6.1864564418792725	30.2309	1014.1368	53.8139	-9.9568	0	0	
2023-07-22 14:20:42.830200	6.700637578964233	30.2309	1014.1368	53.8139	-9.9568	0	0	
2023-07-22 14:20:42.830200	6.700637578964233	30.2309	1014.1368	53.8139	-9.9568	0	0	
