1	setup phase	2023-07-28 11:52:37.110142	0.00015401840209960938	
1	setup phase	2023-07-28 11:52:37.110142	0.00015401840209960938	
2	release phase	2023-07-28 11:52:38.234041	1.1240572929382324	
2	release phase	2023-07-28 11:52:38.234041	1.1240572929382324	
3	land phase	2023-07-28 11:53:08.369543	31.25956654548645	
3	land phase	2023-07-28 11:53:08.369543	31.25956654548645	
4	melt phase	2023-07-28 11:53:26.600033	49.4900586605072	
4	melt phase	2023-07-28 11:53:26.600033	49.4900586605072	
6	gps running1 phase	2023-07-28 11:53:56.960747	79.85077428817749	
6	gps running1 phase	2023-07-28 11:53:56.960747	79.85077428817749	
7	humandetect phase	2023-07-28 11:56:18.812660	221.70268774032593	
7	humandetect phase	2023-07-28 11:56:18.812660	221.70268774032593	
8	gps running2 phase	2023-07-28 12:08:28.137556	725.4512777328491	
8	gps running2 phase	2023-07-28 12:08:28.137556	725.4512777328491	
9	goal phase	2023-07-28 12:09:22.069438	779.3831579685211	
9	goal phase	2023-07-28 12:09:22.069438	779.3831579685211	
10	all phase complete	2023-07-28 12:10:35.176210	852.489917755127	
10	all phase complete	2023-07-28 12:10:35.176210	852.489917755127	
