1	setup phase	2023-07-27 20:26:08.175712	0.0002434253692626953	
1	setup phase	2023-07-27 20:26:08.175712	0.0002434253692626953	
2	release phase	2023-07-27 20:26:09.300147	1.1246531009674072	
2	release phase	2023-07-27 20:26:09.300147	1.1246531009674072	
3	land phase	2023-07-27 20:26:39.392567	31.2170889377594	
3	land phase	2023-07-27 20:26:39.392567	31.2170889377594	
4	melt phase	2023-07-27 20:26:51.872386	43.69690465927124	
4	melt phase	2023-07-27 20:26:51.872386	43.69690465927124	
6	gps running1 phase	2023-07-27 20:27:17.168158	68.99266695976257	
6	gps running1 phase	2023-07-27 20:27:17.168158	68.99266695976257	
7	humandetect phase	2023-07-27 20:27:18.175461	69.99996709823608	
7	humandetect phase	2023-07-27 20:27:18.175461	69.99996709823608	
