1	setup phase	2023-07-24 17:34:22.494823	0.0001900196075439453	
1	setup phase	2023-07-24 17:34:22.494823	0.0001900196075439453	
2	release phase	2023-07-24 17:34:23.620411	1.1257774829864502	
2	release phase	2023-07-24 17:34:23.620411	1.1257774829864502	
3	land phase	2023-07-24 17:34:53.714744	31.2201189994812	
3	land phase	2023-07-24 17:34:53.714744	31.2201189994812	
4	melt phase	2023-07-24 17:34:59.974614	37.47998857498169	
4	melt phase	2023-07-24 17:34:59.974614	37.47998857498169	
6	gps running1 phase	2023-07-24 17:35:30.942408	68.4477744102478	
6	gps running1 phase	2023-07-24 17:35:30.942408	68.4477744102478	
