2023-08-16 16:24:09.040438	-----Static Load Test Start-----	
2023-08-16 16:24:10.056323	0.7644	-1.9306	9.5158	-0.1824	15.504	0.1216	-799.0	-682.0	-2696.0	31.1117	1002.9923	55.8708	88.4877	-1.0	-1.0	0.0	0.0	0.0	
2023-08-16 16:24:11.072152	0.8232	-1.96	9.751	-0.1824	-0.0608	-0.0608	-831.0	-679.0	-2696.0	31.1066	1002.9842	55.8822	88.5587	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:12.087976	0.7252	-1.9404	9.6432	-0.1824	15.504	0.3648	-799.0	-681.0	-2692.0	31.0914	1002.8776	55.8759	89.5028	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:13.103949	0.7644	-2.009	9.6922	0.0	0.0	0.0608	-801.0	-680.0	-2692.0	31.1066	1002.9842	55.9229	88.5587	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:14.122998	0.7448	-1.9698	9.5942	-0.0608	-0.0608	15.4432	-804.0	-680.0	-2692.0	31.1218	1002.9538	55.9408	88.8332	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:15.147935	0.7546	-2.009	9.7412	-0.2432	15.504	0.304	-801.0	-679.0	-2692.0	31.1117	1002.9101	55.9637	89.2189	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:16.166288	0.735	-1.9796	9.751	-0.1216	-0.0608	-0.1824	-802.0	-682.0	-2696.0	31.1218	1002.9264	55.935	89.077	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:17.185889	0.7742	-1.9502	9.5648	-0.0608	-0.0608	15.504	-800.0	-679.0	-2696.0	31.1218	1002.9538	55.9117	88.8332	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:18.205423	0.7644	-1.9698	9.7118	-0.1216	-0.0608	15.3216	-802.0	-679.0	-2696.0	31.1319	1002.9427	55.883	88.9351	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:19.224455	0.784	-1.9992	9.7608	-0.0608	-0.0608	15.4432	-800.0	-680.0	-2692.0	31.1269	1002.9346	55.819	89.006	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:20.245811	0.8232	-1.96	9.849	0.0	0.0	0.4256	-802.0	-679.0	-2692.0	31.1269	1002.9346	55.7958	89.006	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:21.265269	0.8134	-1.9502	9.6432	-0.1216	-0.0608	15.0784	-802.0	-681.0	-2696.0	31.1421	1002.9316	55.7962	89.0369	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:22.284367	0.735	-2.009	9.653	-0.1824	15.504	0.1216	-801.0	-679.0	-2692.0	31.1421	1002.959	55.8311	88.7931	-1.0	0.0	0.0	0.0	0.0	
2023-08-16 16:24:23.303560	0.7448	-1.96	9.7216	0.0	0.0	0.2432	-803.0	-681.0	-2692.0	31.1522	1002.9205	55.8546	89.1387	-1.0	0.0	0.0	0.0	0.0	
