1	setup phase	2023-07-29 11:43:53.905422	0.00018739700317382812	
1	setup phase	2023-07-29 11:43:53.905422	0.00018739700317382812	
2	release phase	2023-07-29 11:43:55.035279	1.1300384998321533	
2	release phase	2023-07-29 11:43:55.035279	1.1300384998321533	
3	land phase	2023-07-29 11:44:25.163072	31.257838487625122	
3	land phase	2023-07-29 11:44:25.163072	31.257838487625122	
4	melt phase	2023-07-29 11:44:43.385569	49.48033952713013	
4	melt phase	2023-07-29 11:44:43.385569	49.48033952713013	
6	gps running1 phase	2023-07-29 11:45:13.558316	79.6531298160553	
6	gps running1 phase	2023-07-29 11:45:13.558316	79.6531298160553	
