photorun start	
photorun start	
photorun finish	
photorun finish	
2023-08-18 13:36:07.552360	1692333367.5523987	0	35.924169	139.91206	
2023-08-18 13:36:09.423436	1692333369.423474	0	35.924169	139.91206	
2023-08-18 13:36:12.040977	1692333372.0410128	0	35.92417	139.91206	
2023-08-18 13:36:13.603910	1692333373.6039484	0	35.92417	139.91206	
2023-08-18 13:36:15.165021	1692333375.1650994	0	35.924169	139.912059	
2023-08-18 13:36:15.726139	1692333375.726176	0	35.924169	139.91206	
2023-08-18 13:36:17.344120	1692333377.344158	0	35.92417	139.912059	
2023-08-18 13:36:18.903477	1692333378.9035141	0.0	35.92417	139.912059	
2023-08-18 13:36:20.460284	1692333380.4603229	0	35.924169	139.91206	
2023-08-18 13:36:22.015486	1692333382.015523	0	35.924169	139.91206	
2023-08-18 13:36:22.622790	1692333382.6228285	0	35.924169	139.91206	
2023-08-18 13:36:24.179266	1692333384.1793025	0	35.924169	139.912061	
2023-08-18 13:36:24.742682	1692333384.7427194	0	35.924169	139.912062	
2023-08-18 13:36:26.308607	1692333386.308644	1	35.924179	139.91207	
2023-08-18 13:36:29.322015	1692333389.3220522	2	35.924189	139.912075	
2023-08-18 13:36:30.986804	1692333390.9868407	3	35.924199	139.912075	
2023-08-18 13:36:31.544921	1692333391.5449595	0	35.924205	139.912075	
2023-08-18 13:36:33.261258	1692333393.2612958	0	35.92421	139.912062	
2023-08-18 13:36:36.121297	1692333396.1213338	0	35.924224	139.912075	
2023-08-18 13:36:37.686327	1692333397.6863632	0	35.924231	139.912082	
2023-08-18 13:36:38.294411	1692333398.294506	0.0	35.924232	139.912081	
2023-08-18 13:36:39.850712	1692333399.850751	0	35.92423	139.912079	
2023-08-18 13:36:41.410551	1692333401.4105875	0.0	35.924229	139.912075	
2023-08-18 13:36:42.968782	1692333402.9688187	0	35.924227	139.912075	
2023-08-18 13:36:44.574186	1692333404.5742226	0	35.924222	139.912075	
2023-08-18 13:36:46.135034	1692333406.1350718	0	35.924222	139.912075	
2023-08-18 13:36:47.690941	1692333407.690977	0	35.924221	139.912075	
2023-08-18 13:36:49.248882	1692333409.2489192	0	35.924216	139.912074	
2023-08-18 13:36:49.864938	1692333409.8649752	0	35.924216	139.912074	
2023-08-18 13:36:51.426997	1692333411.4270356	0	35.924216	139.912071	
2023-08-18 13:36:52.995165	1692333412.9952018	0	35.924215	139.912071	
2023-08-18 13:36:53.550782	1692333413.5508242	0	35.924215	139.912071	
2023-08-18 13:36:55.115461	1692333415.1155083	0.0	35.924214	139.912072	
2023-08-18 13:36:56.704096	1692333416.7041337	0	35.924213	139.912073	
2023-08-18 13:36:58.259623	1692333418.2596593	0	35.924212	139.912074	
2023-08-18 13:36:58.821942	1692333418.821979	0	35.924212	139.912074	
2023-08-18 13:37:00.385656	1692333420.3856938	0	35.92421	139.912073	
2023-08-18 13:37:01.989384	1692333421.9894228	0	35.92421	139.912072	
2023-08-18 13:37:02.544087	1692333422.5441248	0	35.92421	139.912071	
2023-08-18 13:37:04.100262	1692333424.1003003	0	35.92421	139.91207	
2023-08-18 13:37:05.657416	1692333425.657453	0	35.92421	139.912069	
2023-08-18 13:37:07.213772	1692333427.2138195	0	35.924211	139.912068	
2023-08-18 13:37:07.813920	1692333427.8139572	0.0	35.924211	139.912069	
2023-08-18 13:37:09.373494	1692333429.3735316	0	35.924212	139.912069	
2023-08-18 13:37:10.937234	1692333430.937272	0	35.924212	139.912068	
2023-08-18 13:37:12.494531	1692333432.49457	0	35.924209	139.912068	
2023-08-18 13:37:14.104687	1692333434.1047246	0.0	35.924208	139.912067	
2023-08-18 13:37:15.663614	1692333435.6636515	0	35.924206	139.912067	
2023-08-18 13:37:17.227614	1692333437.2276523	0	35.924206	139.912066	
2023-08-18 13:37:17.791367	1692333437.7914038	0	35.924206	139.912064	
2023-08-18 13:37:19.398988	1692333439.3990252	0.0	35.924207	139.912062	
2023-08-18 13:37:20.962930	1692333440.9629662	0	35.924207	139.912062	
2023-08-18 13:37:22.522623	1692333442.5226598	0	35.924206	139.912063	
2023-08-18 13:37:24.081264	1692333444.0813022	0	35.924206	139.912063	
2023-08-18 13:37:25.696897	1692333445.6969328	0.0	35.924204	139.912064	
2023-08-18 13:37:27.253651	1692333447.2536888	0	35.924202	139.912063	
2023-08-18 13:37:27.813681	1692333447.8137195	0	35.924202	139.912063	
2023-08-18 13:37:29.386721	1692333449.386758	2	35.924198	139.912063	
2023-08-18 13:37:32.404589	1692333452.404626	5	35.924204	139.912063	
2023-08-18 13:37:35.072802	1692333455.0728395	20	35.924211	139.912068	
2023-08-18 13:37:36.668819	1692333456.668865	0	35.924213	139.912067	
2023-08-18 13:37:37.282322	1692333457.2823596	0.0	35.924215	139.912066	
2023-08-18 13:37:37.841157	1692333457.8411949	0.0	35.924215	139.912066	
2023-08-18 13:37:39.446534	1692333459.4465775	33	35.924214	139.91206	
2023-08-18 13:37:42.160570	1692333462.1606083	0	35.924211	139.912056	
2023-08-18 13:37:45.140846	1692333465.1408849	96	35.924208	139.912045	
2023-08-18 13:37:46.144230	1692333466.1443317	96	35.924217	139.912047	
