1	setup phase	2023-07-24 17:54:39.964015	0.0002484321594238281	
1	setup phase	2023-07-24 17:54:39.964015	0.0002484321594238281	
2	release phase	2023-07-24 17:54:41.088991	1.1252317428588867	
2	release phase	2023-07-24 17:54:41.088991	1.1252317428588867	
3	land phase	2023-07-24 17:55:11.178625	31.214866638183594	
3	land phase	2023-07-24 17:55:11.178625	31.214866638183594	
4	melt phase	2023-07-24 17:55:17.446832	37.48307251930237	
4	melt phase	2023-07-24 17:55:17.446832	37.48307251930237	
6	gps running1 phase	2023-07-24 17:55:43.306381	63.342612981796265	
6	gps running1 phase	2023-07-24 17:55:43.306381	63.342612981796265	
7	humandetect phase	2023-07-24 17:55:44.315007	64.35124564170837	
7	humandetect phase	2023-07-24 17:55:44.315007	64.35124564170837	
8	gps running2 phase	2023-07-24 17:55:52.052979	72.08921003341675	
8	gps running2 phase	2023-07-24 17:55:52.052979	72.08921003341675	
9	goal phase	2023-07-24 17:56:51.865381	131.901620388031	
9	goal phase	2023-07-24 17:56:51.865381	131.901620388031	
10	all phase complete	2023-07-24 17:56:54.705333	134.74157333374023	
10	all phase complete	2023-07-24 17:56:54.705333	134.74157333374023	
