1	setup phase	2023-07-30 12:15:57.591870	0.00015854835510253906	
1	setup phase	2023-07-30 12:15:57.591870	0.00015854835510253906	
2	release phase	2023-07-30 12:15:58.716695	1.1249871253967285	
2	release phase	2023-07-30 12:15:58.716695	1.1249871253967285	
3	land phase	2023-07-30 12:16:28.851483	31.259787559509277	
3	land phase	2023-07-30 12:16:28.851483	31.259787559509277	
4	melt phase	2023-07-30 12:16:47.079432	49.48773527145386	
4	melt phase	2023-07-30 12:16:47.079432	49.48773527145386	
6	gps running1 phase	2023-07-30 12:17:17.798348	80.20665073394775	
6	gps running1 phase	2023-07-30 12:17:17.798348	80.20665073394775	
