1	setup phase	2023-07-29 11:57:12.908870	0.00016260147094726562	
1	setup phase	2023-07-29 11:57:12.908870	0.00016260147094726562	
2	release phase	2023-07-29 11:57:14.033047	1.1243398189544678	
2	release phase	2023-07-29 11:57:14.033047	1.1243398189544678	
3	land phase	2023-07-29 11:57:44.163097	31.254403114318848	
3	land phase	2023-07-29 11:57:44.163097	31.254403114318848	
4	melt phase	2023-07-29 11:58:02.386602	49.47790598869324	
4	melt phase	2023-07-29 11:58:02.386602	49.47790598869324	
6	gps running1 phase	2023-07-29 11:58:30.625954	77.71725845336914	
6	gps running1 phase	2023-07-29 11:58:30.625954	77.71725845336914	
7	humandetect phase	2023-07-29 12:00:48.859527	215.95083141326904	
7	humandetect phase	2023-07-29 12:00:48.859527	215.95083141326904	
8	gps running2 phase	2023-07-29 12:12:57.706978	725.0789158344269	
8	gps running2 phase	2023-07-29 12:12:57.706978	725.0789158344269	
9	goal phase	2023-07-29 12:17:52.156360	1019.528299331665	
9	goal phase	2023-07-29 12:17:52.156360	1019.528299331665	
10	all phase complete	2023-07-29 12:17:54.597867	1021.9697926044464	
10	all phase complete	2023-07-29 12:17:54.597867	1021.9697926044464	
