1	setup phase	2023-07-28 15:22:14.558402	0.00021457672119140625	
1	setup phase	2023-07-28 15:22:14.558402	0.00021457672119140625	
2	release phase	2023-07-28 15:22:15.682484	1.124302625656128	
2	release phase	2023-07-28 15:22:15.682484	1.124302625656128	
3	land phase	2023-07-28 15:22:45.818304	31.260128498077393	
3	land phase	2023-07-28 15:22:45.818304	31.260128498077393	
4	melt phase	2023-07-28 15:23:04.044673	49.48650002479553	
4	melt phase	2023-07-28 15:23:04.044673	49.48650002479553	
6	gps running1 phase	2023-07-28 15:23:35.513600	80.95546889305115	
6	gps running1 phase	2023-07-28 15:23:35.513600	80.95546889305115	
