1	setup phase	2023-07-24 12:54:07.113881	0.00020599365234375	
1	setup phase	2023-07-24 12:54:07.113881	0.00020599365234375	
2	release phase	2023-07-24 12:54:08.237910	1.1242382526397705	
2	release phase	2023-07-24 12:54:08.237910	1.1242382526397705	
3	land phase	2023-07-24 12:54:38.334456	31.22079372406006	
3	land phase	2023-07-24 12:54:38.334456	31.22079372406006	
4	melt phase	2023-07-24 12:54:44.594434	37.48077034950256	
4	melt phase	2023-07-24 12:54:44.594434	37.48077034950256	
6	gps running1 phase	2023-07-24 12:55:14.903379	67.78971266746521	
6	gps running1 phase	2023-07-24 12:55:14.903379	67.78971266746521	
