1	setup phase	2023-07-24 16:40:01.230764	0.0003123283386230469	
1	setup phase	2023-07-24 16:40:01.230764	0.0003123283386230469	
2	release phase	2023-07-24 16:40:02.362057	1.131605863571167	
2	release phase	2023-07-24 16:40:02.362057	1.131605863571167	
3	land phase	2023-07-24 16:40:32.459354	31.228901624679565	
3	land phase	2023-07-24 16:40:32.459354	31.228901624679565	
4	melt phase	2023-07-24 16:40:38.723568	37.49311590194702	
4	melt phase	2023-07-24 16:40:38.723568	37.49311590194702	
6	gps running1 phase	2023-07-24 16:41:11.211418	69.9809730052948	
6	gps running1 phase	2023-07-24 16:41:11.211418	69.9809730052948	
