1	setup phase	2023-07-24 17:30:40.178591	0.0001881122589111328	
1	setup phase	2023-07-24 17:30:40.178591	0.0001881122589111328	
2	release phase	2023-07-24 17:30:41.302552	1.1241505146026611	
2	release phase	2023-07-24 17:30:41.302552	1.1241505146026611	
3	land phase	2023-07-24 17:31:11.390638	31.212241172790527	
3	land phase	2023-07-24 17:31:11.390638	31.212241172790527	
4	melt phase	2023-07-24 17:31:17.650642	37.472247838974	
4	melt phase	2023-07-24 17:31:17.650642	37.472247838974	
6	gps running1 phase	2023-07-24 17:31:48.422400	68.24399757385254	
6	gps running1 phase	2023-07-24 17:31:48.422400	68.24399757385254	
