1	setup phase	2023-07-30 13:15:44.135094	0.00016999244689941406	
1	setup phase	2023-07-30 13:15:44.135094	0.00016999244689941406	
2	release phase	2023-07-30 13:15:45.259487	1.124563455581665	
2	release phase	2023-07-30 13:15:45.259487	1.124563455581665	
3	land phase	2023-07-30 13:16:15.387438	31.25252604484558	
3	land phase	2023-07-30 13:16:15.387438	31.25252604484558	
4	melt phase	2023-07-30 13:16:36.708887	52.573975563049316	
4	melt phase	2023-07-30 13:16:36.708887	52.573975563049316	
6	gps running1 phase	2023-07-30 13:17:43.507650	119.37274241447449	
6	gps running1 phase	2023-07-30 13:17:43.507650	119.37274241447449	
