1692168605.3186593	1.47	6.4974	7.0658	-4.0736	15.504	-10.3968	-603.0	-267.0	-2140.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.3357182	0.7938	4.704	7.6734	-7.7824	15.504	-12.0384	-603.0	-267.0	-2140.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.3530803	1.6366	4.9	8.0948	-11.3088	15.504	-14.7136	-603.0	-268.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.3700578	1.7934	4.41	8.3594	-11.9776	15.504	-27.968	-603.0	-268.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.386256	1.519	4.6452	8.3202	-11.0048	15.504	-26.448	-604.0	-264.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	0.0	0.0	0.0	0.0	
1692168605.4025593	1.5876	4.5472	7.9772	-8.816	15.504	-22.3744	-604.0	-264.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.4189203	1.9306	4.9196	7.6146	-8.3904	15.504	-19.8208	-604.0	-263.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.4341462	1.9894	4.753	7.8204	-10.1536	15.504	-20.1856	-604.0	-263.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.4494085	1.9796	4.998	8.0164	-11.6128	15.504	-20.976	-603.0	-263.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.465186	1.9012	4.8314	8.1732	-12.16	15.504	-20.7936	-603.0	-263.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.481546	1.7346	4.5766	7.8302	-12.0992	15.504	-17.936	-603.0	-266.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.497962	1.862	4.459	8.3692	-11.9776	15.504	-1.0336	-603.0	-266.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.5140753	1.8718	4.3316	8.4574	-10.2752	31.0688	-15.3216	-605.0	-260.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.5300577	1.6954	4.1258	8.5162	-8.4512	31.0688	-14.3488	-605.0	-260.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.5458536	1.862	3.5868	8.8592	-6.6272	31.0688	-13.7408	-606.0	-259.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.5620272	1.7052	2.8224	9.1826	-2.6144	31.0688	-13.1936	-606.0	-259.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.577651	1.6464	2.2148	9.5158	0.304	15.5648	-12.8288	-605.0	-263.0	-2136.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.593573	1.5876	1.8816	9.261	6.5056	15.5648	-11.6736	-605.0	-263.0	-2136.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6092281	1.666	2.0678	9.3198	12.0992	15.5648	-10.336	-603.0	-261.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6249092	1.764	2.3618	9.702	14.9568	15.5648	5.8976	-603.0	-261.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6406076	1.3132	3.0674	8.8886	16.9024	15.6256	3.2832	-603.0	-261.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6561158	1.372	3.6456	8.2712	15.6864	15.6256	2.5536	-603.0	-261.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6719859	1.1662	4.4394	7.8694	11.6128	15.5648	5.8976	-595.0	-259.0	-2120.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.6879427	1.3818	4.8314	7.546	8.3296	15.5648	5.0464	-595.0	-259.0	-2120.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7038739	1.4014	4.8804	7.7812	-0.7296	31.0688	0.1216	-592.0	-255.0	-2116.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7198503	1.3328	4.7922	7.7714	-9.2416	15.504	13.984	-592.0	-255.0	-2116.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7359524	1.2446	4.5472	7.9968	-13.1328	15.504	11.1872	-592.0	-255.0	-2116.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.752175	1.1074	4.1846	8.3594	-18.6656	15.4432	11.248	-592.0	-255.0	-2116.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7681556	0.931	3.675	8.2712	-20.3072	15.4432	11.552	-590.0	-257.0	-2120.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7838356	0.7448	3.3712	8.6338	-21.28	15.4432	8.512	-590.0	-257.0	-2120.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.7996788	0.5782	3.2438	8.9082	-19.2736	15.4432	8.208	-589.0	-255.0	-2124.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.8154025	0.5684	3.43	8.8298	-16.8416	15.4432	23.6512	-589.0	-255.0	-2124.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.8315318	0.4508	3.4104	8.5554	-12.2208	15.504	22.4352	-593.0	-254.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.8471992	0.392	3.6064	8.4476	-9.6064	15.504	20.8544	-593.0	-254.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.862695	0.539	3.626	8.477	-5.4112	15.504	18.7872	-593.0	-258.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.8786263	0.6762	3.675	8.1634	-3.5872	15.504	17.9968	-591.0	-258.0	-2132.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.8946884	0.7252	3.8122	8.2614	-1.216	15.504	17.5104	-591.0	-258.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.9113307	0.7742	4.1356	8.3104	0.9728	0.0	18.1792	-591.0	-259.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.9281797	0.9702	4.3512	7.8106	0.912	0.0	17.2672	-591.0	-227.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.9447	0.6664	4.4492	8.036	0.4864	-15.5648	30.8256	-587.0	-256.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.9613166	0.392	4.2434	8.2124	0.608	-15.5648	30.2784	-587.0	-258.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.9781592	0.4802	4.1258	8.5064	1.216	0.0	15.9296	-586.0	-258.0	-2128.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168605.994397	0.4312	4.0964	8.8592	3.648	0.0	16.4768	-585.0	-260.0	-2124.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168606.0102823	0.294	3.8808	9.1238	7.9648	0.0	19.6992	-585.0	-260.0	-2124.0	30.2613	1002.9652	58.0395	88.4813	-1.0	-1.0	0.0	0.0	0.0	
1692168606.0265255	0.4704	4.0964	8.8298	10.2752	0.0	21.4624	-585.0	-257.0	-2128.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.0426831	0.588	4.1552	8.5358	14.0448	0.0	39.7632	-582.0	-257.0	-2128.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.0584226	0.8134	4.3218	8.6926	15.0784	0.0	41.7088	-582.0	-257.0	-2128.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.074271	0.9212	4.3022	8.8004	16.9024	0.0608	27.4816	-580.0	-254.0	-2128.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.09021	1.1074	4.2728	8.82	18.7872	0.0608	30.3392	-580.0	-254.0	-2128.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.1062477	0.931	4.3316	8.5456	18.9696	15.6256	15.7472	-577.0	-257.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.1223872	0.8232	4.3414	8.1438	18.3008	15.6256	16.2336	-577.0	-257.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.1385272	0.686	4.459	8.2124	17.7536	0.0608	30.4608	-572.0	-255.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.1542027	0.7546	4.4688	8.4868	15.0784	0.0	29.2448	-572.0	-255.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.1701696	0.7938	4.2728	8.5064	12.2816	0.0	26.5088	-571.0	-256.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.18599	0.7938	4.2924	8.5848	11.4304	0.0	24.6848	-571.0	-256.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.2017448	0.7056	4.2532	8.3496	8.9984	0.0	6.6272	-570.0	-256.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.2175941	0.8624	4.1846	8.3692	8.208	0.0	4.56	-570.0	-256.0	-2124.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.233676	0.784	4.2434	8.2418	6.8704	0.0	1.0336	-568.0	-254.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	0.0	0.0	0.0	0.0	
1692168606.2498617	0.7938	4.3316	8.1046	4.3776	-15.5648	13.0112	-568.0	-254.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.2658033	0.9506	4.3218	8.3006	3.2224	-15.5648	11.0048	-568.0	-254.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.2818017	1.0584	4.2728	8.4182	0.912	-15.5648	7.904	-568.0	-254.0	-2120.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.2978513	1.1368	4.2924	8.4476	0.0	-15.5648	-10.8832	-568.0	-251.0	-2116.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3138242	0.9898	4.3414	8.477	-2.0672	-0.0608	-12.8288	-568.0	-251.0	-2116.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3298986	1.0388	4.3708	8.5652	-2.9792	-15.6256	-0.6688	-568.0	-251.0	-2116.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3461115	0.9702	4.4884	8.4966	-3.04	-15.6256	-1.7024	-568.0	-251.0	-2116.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3622608	0.8722	4.5374	8.3888	-3.04	-15.6256	-2.128	-568.0	-251.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3803318	1.0192	4.5962	8.4378	-3.4656	-15.6256	-2.128	-568.0	-251.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.3997033	1.1074	4.5962	8.477	-3.648	-15.6256	-1.7632	-569.0	-252.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.418807	1.3132	4.5668	8.4868	-3.952	-15.6256	-0.9728	-569.0	-252.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.4377956	1.323	4.5864	8.3888	-4.9248	-15.6256	-15.6256	-569.0	-247.0	-2108.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.4570382	1.4014	4.5276	8.5946	-6.4448	-0.0608	-31.008	-568.0	-246.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.4762654	1.3328	4.3414	8.4966	-6.8096	-0.0608	-29.792	-568.0	-246.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.494981	1.372	4.3806	8.3496	-6.1408	-0.0608	-26.448	-569.0	-244.0	-2108.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.51142	1.3524	4.41	8.3202	-5.5328	-0.0608	-23.7728	-569.0	-244.0	-2108.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.5274205	1.4308	4.4002	8.4182	-5.5936	-0.0608	-24.2592	-569.0	-243.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.5437162	1.323	4.459	8.6436	-5.6544	-0.0608	-24.2592	-569.0	-243.0	-2112.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.559674	1.3818	4.361	8.3202	-5.8976	-0.0608	-24.6848	-572.0	-245.0	-2108.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.5751667	1.3132	4.4198	8.3594	-5.8976	-0.0608	-24.1984	-572.0	-245.0	-2108.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.5911868	1.323	4.4492	8.6142	-6.0192	-0.0608	-23.4688	-571.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.6073442	1.3328	4.263	8.4868	-6.0192	-0.0608	-8.208	-571.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.623619	1.3132	4.4198	8.4868	-5.8368	-0.0608	-9.4848	-571.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.6394994	1.4308	4.3512	8.5456	-5.7152	-0.0608	-8.816	-571.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.6556435	1.6268	4.3512	8.5652	-5.776	-0.0608	-8.9984	-574.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.6720657	1.568	4.2826	8.3888	-5.8368	-0.0608	-9.728	-574.0	-241.0	-2104.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.688582	1.6464	4.2336	8.281	-6.08	-0.0608	-10.8832	-575.0	-239.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7052355	1.5876	4.165	8.3888	-6.9312	-0.0608	-11.0656	-575.0	-239.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7223737	1.6268	4.2042	8.379	-7.0528	-0.0608	-11.7344	-572.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7383718	1.5386	4.2826	8.624	-7.1744	-0.0608	-11.4912	-572.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7544343	1.6856	4.1258	8.6828	-7.1744	-0.0608	-11.6128	-573.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7703195	1.519	4.1748	8.526	-7.296	-0.0608	-11.0656	-573.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.7860844	1.4896	4.2532	8.1144	-6.9312	-0.0608	-11.0048	-574.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.8023496	1.4994	4.1454	8.4084	-6.9312	-0.0608	-10.032	-574.0	-237.0	-2100.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.8186855	1.4112	4.165	8.3104	-8.2688	-0.0608	-11.6736	-573.0	-235.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.835288	1.5288	4.0768	8.4868	-8.7552	-0.0608	-11.7344	-573.0	-235.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.8519375	1.5876	4.0082	8.4084	-8.816	-0.0608	-11.856	-573.0	-236.0	-2092.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.8685174	1.666	4.0768	8.5652	-8.4512	-0.0608	-10.5792	-573.0	-236.0	-2092.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.88527	1.5484	3.9984	8.526	-8.0256	-0.0608	-9.6672	-574.0	-234.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.901878	1.4798	3.8808	8.4672	-6.384	-0.0608	-6.9312	-574.0	-234.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.9188414	1.5386	3.9592	8.5554	-5.5936	-0.0608	-6.4448	-575.0	-234.0	-2096.0	30.2613	1002.9926	58.1438	88.2386	-1.0	-1.0	0.0	0.0	0.0	
1692168606.936597	1.5582	4.0376	8.33	-5.1072	-0.0608	-6.688	-575.0	-234.0	-2096.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168606.9537115	1.666	3.9004	8.6926	-4.0128	-0.0608	-5.776	-574.0	-233.0	-2096.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168606.9713264	1.617	4.0278	8.4378	-2.3104	-0.0608	-4.4992	-574.0	-233.0	-2096.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168606.98793	1.5288	4.0572	8.526	-1.3984	-0.0608	-2.6752	-576.0	-231.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0043364	1.6856	4.1258	8.5456	1.3984	-15.5648	-1.8848	-576.0	-231.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0207112	1.7444	4.0768	8.2712	3.8912	0.0	-15.4432	-575.0	-232.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0370672	1.6366	4.0768	8.1732	4.4992	-15.5648	-3.1008	-575.0	-232.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0528364	1.8424	4.165	8.428	4.9856	-15.5648	-3.8912	-574.0	-230.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0687504	1.7934	4.263	8.4868	5.5328	-15.5648	-4.9248	-574.0	-230.0	-2092.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.0847926	1.7738	4.1748	8.624	5.0464	-15.5648	-6.08	-575.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1012037	1.9208	4.2826	8.5554	5.7152	-15.5648	-6.8096	-575.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1177871	1.8424	4.214	8.4574	5.776	-15.5648	-6.8704	-577.0	-230.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1342895	1.7542	4.2434	8.5358	5.168	-15.5648	-8.0864	-577.0	-230.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1509674	1.666	4.312	8.4378	5.2896	-15.5648	-9.728	-573.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1676812	1.617	4.3512	8.4966	4.56	-15.5648	-10.1536	-573.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.1845794	1.7052	4.3904	8.6436	3.7088	-15.5648	-9.3632	-574.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.2015386	1.666	4.3218	8.5652	2.736	-15.5648	-8.6944	-574.0	-231.0	-2088.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.218012	1.6366	4.3512	8.5162	1.52	-15.5648	-6.08	-573.0	-227.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.2352188	1.6072	4.2728	8.33	1.0336	-15.5648	-5.9584	-573.0	-227.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	0.0	0.0	0.0	0.0	
1692168607.251966	1.7738	4.3022	8.3202	-0.1216	-0.0608	-4.4384	-577.0	-227.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.268456	1.715	4.0768	8.1928	-2.0064	-0.0608	-3.5872	-577.0	-227.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.2849264	1.6562	4.2728	8.4378	-3.04	-0.0608	-3.4656	-576.0	-226.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.301176	1.6954	4.2042	8.5064	-3.8912	-0.0608	-2.8576	-576.0	-226.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.3177273	1.7444	4.214	8.6044	-4.4384	-0.0608	-1.3984	-575.0	-226.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
1692168607.3342292	1.5386	3.9984	8.4966	-4.4992	-0.0608	-0.2432	-575.0	-226.0	-2084.0	30.2663	1002.8912	58.1324	89.1387	-1.0	-1.0	0.0	0.0	0.0	
