2023-08-17 15:49:01.166192	-----Static Load Test Start-----	
2023-08-17 15:49:02.183472	-0.9016	-20.0704	2.4696	155.4048	140.6304	225.3248	-15.0	-884.0	-2836.0	33.1568	1005.1303	52.7602	69.9633	-1.0	-1.0	0.0	0.0	0.0	
2023-08-17 15:49:03.199298	-2.2246	-20.0704	4.6844	-124.032	-109.44	225.8112	60.0	-808.0	-2788.0	33.1568	1005.0478	52.7252	70.7	64904.0	35.918467	139.907892	0.0	0.0	
2023-08-17 15:49:04.214367	-3.2242	-13.5142	-0.882	198.3296	-295.0016	-55.8752	-17.0	-719.0	-2676.0	33.1771	1005.1903	52.7315	69.4314	64905.0	35.918479	139.907887	0.0	0.0	
2023-08-17 15:49:05.231359	-0.8624	-11.8286	1.2348	203.9232	-30.3392	153.7024	-84.0	-741.0	-2756.0	33.1973	1005.1404	52.732	69.8817	64907.0	35.918478	139.907823	0.0	0.0	
2023-08-17 15:49:06.249629	-6.1936	-20.0704	4.9	346.3776	-169.8752	-151.5136	39.0	-759.0	-2784.0	33.2024	1004.9836	52.7263	71.2838	64908.0	35.918512	139.907822	28.9	39.5	
2023-08-17 15:49:07.270865	-3.7436	-20.0704	5.635	43.9584	-217.7856	-208.4832	44.0	-895.0	-2720.0	33.1973	1005.058	52.7612	70.6185	64909.0	35.918509	139.907881	28.4	39.5	
2023-08-17 15:49:08.289175	-3.5672	-20.0704	7.1638	-206.5984	-125.3696	218.0896	-82.0	-849.0	-2824.0	33.2024	1005.1211	52.8547	70.0557	64910.0	35.918485	139.907867	27.3	39.5	
2023-08-17 15:49:09.308170	-3.479	-20.0704	5.6056	-37.9392	-342.608	-152.1824	-29.0	-767.0	-2648.0	33.2075	1004.8543	52.849	72.4405	64911.0	35.918512	139.907816	25.1	39.5	
2023-08-17 15:49:10.328904	-6.2328	-20.0704	7.5166	76.7904	-420.0064	-176.8672	74.0	-813.0	-2764.0	33.2176	1005.063	52.8843	70.5777	64912.0	35.918554	139.907849	24.0	39.5	
2023-08-17 15:49:11.349340	-4.9	-20.0704	5.0666	74.4192	-435.5712	-115.2768	-2.0	-903.0	-2672.0	33.2176	1004.9806	52.9193	71.3147	64913.0	35.918495	139.907888	22.5	39.5	
2023-08-17 15:49:12.369444	-2.2442	-20.0704	4.3022	-153.1552	-498.6816	-123.0592	-74.0	-841.0	-2644.0	33.2277	1004.8869	52.9663	72.1542	64914.0	35.918473	139.907872	21.3	39.5	
2023-08-17 15:49:13.387915	-1.4014	-20.0704	5.0176	-189.0272	-452.1696	196.2016	52.0	-913.0	-2744.0	33.2277	1004.9694	53.0363	71.4171	64915.0	35.918505	139.907916	21.3	39.5	
2023-08-17 15:49:14.408139	-3.4006	-20.0704	2.1952	115.52	-482.0832	327.9552	4.0	-739.0	-2756.0	33.2378	1005.1781	53.1067	69.5544	64916.0	35.918447	139.907946	19.0	39.5	
2023-08-17 15:49:15.427833	-5.3018	-20.0704	3.9494	71.1968	-544.5248	-131.632	-73.0	-825.0	-2648.0	33.2378	1004.7932	53.13	72.9939	64917.0	35.918461	139.907968	18.2	39.5	
2023-08-17 15:49:16.446979	-4.2532	-20.0704	11.7992	-301.4464	-499.2896	10.1536	-4.0	-896.0	-2664.0	33.248	1004.837	53.177	72.605	64918.0	35.918523	139.908059	20.3	39.5	
2023-08-17 15:49:17.467513	-3.9886	-20.0704	13.769	-160.9984	-358.6592	305.3984	73.0	-907.0	-2832.0	33.253	1004.9826	53.2413	71.3049	64919.0	35.918575	139.908106	22.1	39.5	
2023-08-17 15:49:18.488883	-3.0086	-20.0704	4.263	121.904	-435.3888	269.5872	-1.0	-743.0	-2732.0	33.248	1005.0844	53.2645	70.3938	64920.0	35.91856	139.908092	22.2	39.5	
2023-08-17 15:49:19.507927	-5.7624	-20.0704	4.2238	181.9136	-512.9696	81.5328	-86.0	-775.0	-2732.0	33.2631	1005.1089	53.3291	70.179	64921.0	35.918662	139.908077	21.0	39.5	
2023-08-17 15:49:20.527116	-7.938	-20.0704	7.0364	109.44	-419.824	-177.0496	29.0	-761.0	-2772.0	33.2631	1004.9989	53.3583	71.1617	64922.0	35.918703	139.90812	20.0	39.5	
2023-08-17 15:49:21.546598	-11.3778	-20.0704	10.0646	179.4208	-326.192	-213.5904	103.0	-859.0	-2780.0	33.2783	1005.0783	53.458	70.4555	64923.0	35.91868	139.908084	16.7	39.5	
2023-08-17 15:49:22.567449	-3.8612	-20.0704	10.7898	66.8192	-217.664	325.4624	34.0	-785.0	-2816.0	33.2935	1005.1577	53.4759	69.7493	64924.0	35.918646	139.908019	12.5	39.5	
2023-08-17 15:49:23.586101	-5.6546	-20.0704	12.2696	-175.9552	-234.2016	-129.3216	-68.0	-938.0	-2708.0	33.2783	1004.9683	53.4988	71.4384	64925.0	35.918652	139.908063	11.2	39.5	
2023-08-17 15:49:24.602250	-5.0764	-20.0704	9.6432	-105.4272	155.2224	-199.9712	24.0	-836.0	-2660.0	33.2885	1004.8746	53.5458	72.2782	64926.0	35.918616	139.908154	18.0	39.5	
2023-08-17 15:49:25.618300	-5.9584	-20.0704	10.8486	192.6752	-77.0944	247.0912	85.0	-845.0	-2844.0	33.2986	1004.8909	53.5402	72.135	64927.0	35.918589	139.908211	17.4	39.5	
2023-08-17 15:49:26.634481	-10.2018	-20.0704	17.9536	-82.4448	-218.272	-277.9168	11.0	-979.0	-2744.0	33.2986	1005.0559	53.5986	70.6605	64928.0	35.918588	139.908275	16.9	39.5	
2023-08-17 15:49:27.651879	-7.7126	-20.0704	13.9552	-209.8208	170.3616	-120.2016	-74.0	-955.0	-2756.0	33.2986	1004.8634	53.7387	72.3808	64929.0	35.918666	139.908035	16.1	39.5	
2023-08-17 15:49:28.668164	-4.9196	-20.0704	11.3288	-209.0912	123.6672	42.3168	-37.0	-960.0	-2712.0	33.2986	1004.9459	53.7212	71.6435	64930.0	35.918774	139.907989	16.5	39.5	
2023-08-17 15:49:29.687081	-4.9686	-20.0704	4.5178	264.784	203.376	-12.2208	95.0	-849.0	-2824.0	33.3138	1005.1353	53.7566	69.9542	64931.0	35.918707	139.908032	17.2	39.5	
2023-08-17 15:49:30.705634	-4.1552	-20.0704	6.0564	-33.5008	-31.312	230.9184	-53.0	-789.0	-2816.0	33.3036	1005.2015	53.8206	69.3603	64932.0	35.918679	139.907946	16.6	39.5	
2023-08-17 15:49:31.723966	-3.3516	-20.0704	4.6256	143.5488	-186.2304	48.336	12.0	-826.0	-2864.0	33.3138	1005.1903	53.9026	69.4628	64933.0	35.918712	139.908005	16.6	39.5	
