1	setup phase	2023-07-30 13:24:31.780152	0.0001671314239501953	
1	setup phase	2023-07-30 13:24:31.780152	0.0001671314239501953	
2	release phase	2023-07-30 13:24:32.904625	1.124643325805664	
2	release phase	2023-07-30 13:24:32.904625	1.124643325805664	
3	land phase	2023-07-30 13:25:03.043417	31.2634437084198	
3	land phase	2023-07-30 13:25:03.043417	31.2634437084198	
4	melt phase	2023-07-30 13:25:21.271310	49.49133610725403	
4	melt phase	2023-07-30 13:25:21.271310	49.49133610725403	
6	gps running1 phase	2023-07-30 13:25:51.672408	79.89315271377563	
6	gps running1 phase	2023-07-30 13:25:51.672408	79.89315271377563	
7	humandetect phase	2023-07-30 13:27:01.600083	149.8200957775116	
7	humandetect phase	2023-07-30 13:27:01.600083	149.8200957775116	
