run2 start	
datetime.datetime.now()	time.time()-t_start	lat	lon	direction	goal-distance	
2023-08-04 12:23:46.083842	163.6350495815277	35.92433	139.912542	267.87890360333853	43.9972788045583	
2023-08-04 12:24:06.896390	184.44759392738342	35.924318	139.912548	269.5755945806385	44.66196502412743	
2023-08-04 12:24:10.659032	188.2102382183075	35.92429	139.912471	265.7777697938573	39.05045211502344	
2023-08-04 12:24:14.426271	191.9774751663208	35.924273	139.912408	271.16913932790743	33.44902006254108	
2023-08-04 12:24:18.190994	195.74219822883606	35.924253	139.912325	274.3987053549955	25.695332384145466	
2023-08-04 12:24:20.966207	198.5174126625061	35.924243	139.912262	272.8024515198668	19.973995860225052	
2023-08-04 12:24:24.731152	202.28235578536987	35.924223	139.912177	281.82148834060723	12.443382066602675	
2023-08-04 12:24:28.542891	206.0940933227539	35.924219	139.912113	295.70995378081125	7.170301739982155	
run2 finish	
